,compound,CSID,MP_Kelvin,SMILES,rdk_smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
486,hydroquinone,764.0,445.45,c1cc(ccc1O)O,Oc1ccc(O)cc1,3.03245553203,145.388338915,5.98312766313,4.20382826776,4.20382826776,3.78769370023,2.26858080055,2.26858080055,1.51639777949,1.51639777949,0.849709243126,0.849709243126,0.452632399341,0.452632399341,0.0,0.0,0.0,11.4990236666,0.0,0.0,24.2654682738,0.0,0.0,0.0,10.2130547897,110.036779432,0.75,1.0,1.25,0.0,-1.18,8.0,104.064,70.7989237609,4.96662756598,1.7381205362,0.904141895609,47.0198706239,8.64555555556,0.50796223691,8.64555555556,0.115345951275,0.169259259259,0.115345951275,0.169259259259,-0.50796223691,1.0978,29.7716,110.112,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,10.2130547897,11.4990236666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2654682738,0.0,0.0,1.0,10.2130547897,0.0,0.0,0.0,0.0,0.0,0.0,24.2654682738,0.0,11.4990236666,0.0,0.0,11.4990236666,0.0,10.2130547897,0.0,0.0,0.0,24.2654682738,0.0,0.0,0.0,40.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490727668902
487,ibuprofen,3544.0,349.15,CC(C)Cc1ccc(cc1)C(C)C(=O)O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.75903713327,324.894119002,11.4222852519,9.52667028229,9.52667028229,7.0029077554,5.32030090584,5.32030090584,4.39947812362,4.39947812362,2.49409560972,2.49409560972,1.55637677577,1.55637677577,11.8872113341,4.79453718407,0.0,0.0,5.91790604616,11.9842731146,5.5634514917,6.92373719969,24.2654682738,13.8474743994,5.10652739484,206.130679816,1.2,1.73333333333,2.13333333333,0.461538461538,-1.31,15.0,188.141,1862.33596792,11.763046019,4.96446029542,3.38763063156,90.9417537725,10.7624250703,0.480788501926,10.7624250703,0.310185351532,0.418425925926,0.310185351532,-0.771657795834,-0.480788501926,3.0732,61.0348,206.285,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,82.0,5.10652739484,0.0,0.0,0.0,0.0,5.96930528795,4.79453718407,0.0,0.0,0.0,38.1129426732,30.3893678522,0.0,5.91790604616,1.0,9.90106457891,5.96930528795,0.0,0.0,5.91790604616,33.1099392682,0.0,35.3923712572,0.0,0.0,0.0,0.0,0.0,0.0,11.0758326828,11.215358807,5.91790604616,37.8160206286,24.2654682738,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821599548692
489,ifosfamide,3562.0,318.65,O=P1(OCCCN1CCCl)NCCCl,O=P1(NCCCl)OCCCN1CCCl,2.54500865269,215.866475674,10.4413112999,7.91660018625,10.3228852693,6.72649205908,4.59796171047,7.24451701696,2.94692754371,5.88378677298,1.94793721577,4.60645321467,1.31884830003,3.86055681994,7.67027973887,4.56504828493,0.0,0.0,31.4564016663,12.9655780288,0.0,4.67041618992,0.0,5.08729506308,27.7256269422,260.02481971,1.42857142857,2.21428571429,2.85714285714,1.0,0.69,14.0,245.969,1429.77177621,12.7580735194,6.31114400109,3.36838444118,94.4415350075,12.1885493827,0.342983541409,12.1885493827,0.342983541409,0.418715277778,0.305966177866,-2.84218364198,-0.305966177866,1.884,59.1912,261.089,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,5.0,0.0,1.0,1.0,84.0,4.52374716171,0.0,0.0,0.0,0.0,7.67027973887,4.56504828493,9.757711253,0.0,23.2018797805,0.0,6.42082162293,31.3942761077,6.60688196451,1.0,9.08879544664,30.8721595193,0.0,9.757711253,0.0,6.42082162293,38.0011580722,0.0,0.0,0.0,5.08729506308,0.0,0.0,30.8721595193,42.6715742621,9.08879544664,0.0,6.42082162293,0.0,0.0,0.0,0.0,41.57,0.0,11.1477709278,0.0,0.0,0.0,0.0,0.0,0.0,19.2481790123,4.13182783762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60572066908
490,imidacloprid,77934.0,413.25,[O-][N+](=O)NC/1=N/CCN\1Cc2cnc(Cl)cc2,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,2.01108400832,447.204364686,12.2507123766,8.83668658707,9.59261553308,8.14786704554,4.95835211468,5.33631658769,3.48496690267,3.87221564385,2.28438736274,2.50796552771,1.54453236878,1.65632145126,5.03231384192,10.1143182688,0.0,5.95955456874,24.7873790346,5.5634514917,0.0,17.1631203709,6.06636706846,15.4021746507,11.6009398902,255.05230224,1.58823529412,2.41176470588,3.05882352941,0.333333333333,-1.89,17.0,245.585,9370.0810418,11.5911736198,4.96083647999,3.03529954215,102.236384714,10.3550797633,0.332259576695,10.3550797633,0.256798346955,0.282361111111,0.256798346955,-0.613824588477,-0.332259576695,0.6879,62.0891,255.665,1.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,90.0,4.89990973085,5.15310981689,5.03231384192,0.0,5.95955456874,0.0,0.0,20.0907015223,0.0,0.0,23.0930983558,11.6298185602,19.2863563834,6.54475640591,2.0,5.03231384192,17.560494459,0.0,15.3096796489,4.99240473264,6.54475640591,13.0895128118,39.1604572859,0.0,0.0,5.42579139711,0.0,0.0,11.6009398902,33.9652694743,6.54475640591,10.1143182688,5.5634514917,23.3219824412,5.15310981689,0.0,0.0,83.66,0.0,5.67572590317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4353852079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487998410549
492,Indole-3-acetic acid,780.0,441.65,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,O=C(O)Cc1c[nH]c2ccccc12,2.51396182718,444.876401119,9.25914854506,6.9493200131,6.9493200131,6.27085694783,4.03953826255,4.03953826255,2.93001256292,2.93001256292,2.01659587436,2.01659587436,1.44079438337,1.44079438337,5.96930528795,4.79453718407,0.0,6.42082162293,0.0,16.4663764238,0.0,6.19684357161,24.2654682738,4.98397852095,5.10652739484,175.063328528,1.38461538462,2.15384615385,2.92307692308,0.1,-1.77,13.0,166.115,1441.25525933,7.85738637815,2.93567842333,1.40215614211,75.0078681533,10.4964658919,0.480985215016,10.4964658919,0.307396489441,0.0734259259259,0.307396489441,-0.80115457294,-0.480985215016,1.795,49.6385,175.187,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,66.0,10.0905059158,0.0,0.0,0.0,0.0,5.96930528795,4.79453718407,0.0,0.0,0.0,18.1991012054,11.6298185602,17.0997685037,6.42082162293,2.0,9.90106457891,16.87223022,0.0,4.98397852095,0.0,6.42082162293,0.0,36.0257633372,0.0,0.0,0.0,0.0,0.0,0.0,16.0598112037,11.215358807,0.0,5.5634514917,30.4623118455,0.0,10.9029249321,0.0,53.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730678488201
493,indomethacin,3584.0,432.15,Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)O,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2.23237173338,973.247930443,18.1374637226,13.7456952009,14.5016241469,11.9179226556,7.62053801161,7.99850248462,5.66501413017,6.10144991064,4.16415369581,4.41613001115,2.94700468989,3.07299284756,5.96930528795,14.695601763,0.0,12.3280013523,38.4959010573,0.0,4.56709964779,56.4981042202,0.0,0.0,16.337802844,357.076785672,1.16,1.84,2.44,0.157894736842,-2.79,25.0,341.665,468921.442908,17.0466999412,6.60718163424,3.10466649949,148.948093746,12.9872034045,0.496742959517,12.9872034045,0.307407801633,0.170239302511,0.307407801633,-0.954711289959,-0.496742959517,3.92732,95.7473,357.793,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,128.0,9.84339034864,5.74951183328,0.0,0.0,5.90717972935,5.96930528795,14.1561740159,0.0,0.0,0.0,11.6009398902,54.9517581706,21.6662370148,19.0473198818,3.0,19.4324647168,34.3803498396,0.0,4.56709964779,0.0,13.3445588226,7.10979754128,64.3080337712,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,11.6009398902,28.6599096012,11.215358807,6.92373719969,21.6153681623,42.4645694792,5.02263331374,10.9029249321,0.0,68.53,0.0,5.88621862244,0.0,0.0,0.0,0.0,0.0,0.0,1.53798091459,56.6869115741,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767806512052
495,indomethacin ethyl ester,25923.0,369.15,Clc1ccc(cc1)C(=O)n3c2ccc(OC)cc2c(c3C)CC(=O)OCC,CCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,2.16858920806,1005.18866868,19.5516772849,15.4138366771,16.1697656231,12.955927458,8.59683727487,8.97480174788,6.07629675677,6.51273253724,4.46259074296,4.7145670583,3.15213520606,3.27812336373,0.0,9.58907436814,0.0,18.2973066402,34.1531073157,10.9496757062,0.0,48.9324697311,19.0564713366,0.0,21.0746657978,385.1080858,1.11111111111,1.81481481481,2.44444444444,0.238095238095,-2.79,27.0,365.687,1310578.66152,18.9850186655,7.8418437051,3.68782207499,161.997289452,13.1441671391,0.496742959517,13.1441671391,0.309835251952,0.0875384752667,0.309835251952,-0.332026104774,-0.496742959517,4.40582,104.7445,385.847,0.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,140.0,9.4737259076,5.74951183328,0.0,0.0,5.90717972935,5.96930528795,14.1561740159,0.0,0.0,0.0,11.6009398902,61.8754953703,21.6662370148,25.6542018463,3.0,19.0628002757,34.3803498396,0.0,4.56709964779,0.0,20.2682960223,13.7166795058,64.3080337712,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,11.6009398902,30.1602641709,15.9522217608,6.92373719969,28.539105362,42.4645694792,5.02263331374,10.9029249321,0.0,57.53,0.0,5.92980107021,0.0,0.0,0.0,0.0,0.0,0.0,1.61762944067,57.5636806002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610416811159
497,ipronidazole,25097.0,334.15,[O-][N+](=O)c1cnc(n1C)C(C)C,CC(C)c1ncc([N+](=O)[O-])n1C,3.12917977185,303.600174862,9.30096490832,7.31283790581,7.31283790581,5.53658126021,3.69703885549,3.69703885549,2.94542398708,2.94542398708,1.70304542999,1.70304542999,1.12042339942,1.12042339942,4.92331104882,10.1143182688,0.0,11.735768824,0.0,5.824404498,10.7639432194,7.04767198268,13.8474743994,4.98397852095,0.0,169.085126592,1.66666666667,2.25,2.5,0.571428571429,-1.39,12.0,158.096,491.884970124,8.70425070688,2.92363992841,1.2966336187,70.1829271881,10.402414966,0.357857801846,10.402414966,0.342138323604,0.040462962963,0.342138323604,-0.431666666667,-0.357857801846,1.4517,43.9514,169.184,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,66.0,10.1143182688,6.19684357161,5.824404498,0.0,0.0,5.81786277784,0.0,9.55107816874,0.0,0.0,13.8474743994,4.92331104882,5.91790604616,7.04767198268,1.0,4.92331104882,5.81786277784,0.0,9.55107816874,7.04767198268,19.7653804455,0.0,22.1355663384,0.0,0.0,0.0,5.81786277784,0.0,0.0,14.4743892176,7.04767198268,10.1143182688,25.5897849435,6.19684357161,0.0,0.0,0.0,60.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50462962963,32.162037037,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49690661559
499,isazophos,35885.0,298.15,Clc1nc(OP(=S)(OCC)OCC)nn1C(C)C,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,2.87506245932,430.692392889,13.7591485451,10.7913758484,13.2582285664,8.41483266071,5.62229357577,8.55629665047,3.57577583041,6.84887747513,1.82724902228,4.4767691049,1.15933408407,3.3868058561,6.71860723236,0.0,0.0,17.3358919888,13.213763929,0.0,4.68180293515,0.0,27.6949487988,10.0826603292,36.979037464,313.041676714,1.33333333333,1.88888888889,2.27777777778,0.777777777778,-0.2,18.0,296.611,8130.29091416,15.8561797753,6.81899063476,4.17249228395,116.836709377,5.92897159584,0.387901389046,5.92897159584,0.382438028131,0.0823456790123,0.382438028131,-2.84162320484,-0.387901389046,3.1887,73.582,313.747,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,104.0,4.52374716171,0.0,0.0,5.28358632004,0.0,12.729072072,9.04749432342,4.68180293515,4.98397852095,5.0986818083,0.0,39.295888689,17.8486969178,13.213763929,1.0,13.5712414851,30.1264032112,0.0,14.7644632644,0.0,33.7367896279,13.213763929,5.28358632004,0.0,6.01046483959,4.52374716171,0.0,6.01046483959,18.3195471226,27.9782271934,20.8543504121,0.0,33.7367896279,0.0,5.28358632004,0.0,0.0,58.4,0.0,11.1414555339,0.0,0.0,0.0,0.0,0.0,0.0,17.6497026959,13.9588417702,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720533255124
500,isoniazid,3635.0,444.55,O=C(NN)c1ccncc1,NNC(=O)c1ccncc1,2.85262792882,221.694354944,7.3973412255,5.24221323191,5.24221323191,4.8425352551,2.75321399518,2.75321399518,1.70935044262,1.70935044262,1.0736035943,1.0736035943,0.586622195881,0.586622195881,0.0,4.79453718407,0.0,5.90717972935,5.5634514917,0.0,12.3936871432,12.1327341369,5.42579139711,4.98397852095,5.84267027027,137.058911844,1.5,2.1,2.6,0.0,-1.42,10.0,130.086,237.58741731,6.69655011655,2.93190340229,1.29459226925,58.0374042157,10.749537037,0.290142927508,10.749537037,0.264782750725,0.303333333333,0.264782750725,-0.303333333333,-0.290142927508,-0.3149,35.8906,137.142,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,5.90717972935,0.0,15.2043071021,5.84267027027,0.0,0.0,0.0,12.1327341369,17.9571386349,0.0,1.0,4.79453718407,5.90717972935,0.0,10.4097699181,5.84267027027,0.0,0.0,30.0898727718,0.0,0.0,11.2684616674,0.0,0.0,0.0,10.8911582503,0.0,0.0,10.3579886758,24.5264212801,0.0,0.0,0.0,68.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316578678772
501,isosorbide dinitrate,6619.0,343.15,[O-][N+](=O)O[C@H]1[C@H]2OC[C@H](O[N+]([O-])=O)[C@H]2OC1,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],1.94811823501,278.903660732,11.7067423023,7.88402815384,7.88402815384,7.57538740047,4.43210100671,4.43210100671,3.33083338736,3.33083338736,2.40546611297,2.40546611297,1.83094404441,1.83094404441,34.5891036369,20.2286365375,0.0,13.213763929,0.0,0.0,0.0,0.0,0.0,9.67517716747,9.4737259076,236.028065216,0.9375,1.3125,1.625,1.0,-1.68,16.0,228.072,5167.71371498,10.8251503521,4.05823563418,1.96841680232,88.2205086547,10.1358811256,0.370589571983,10.1358811256,0.294458424117,0.0477305366591,0.294458424117,-0.943004220207,-0.370589571983,-1.0622,43.2148,236.136,0.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,4.0,0.0,2.0,2.0,90.0,19.1489030751,12.2079327755,12.2079327755,0.0,10.1732380859,0.0,0.0,0.0,0.0,20.2286365375,0.0,0.0,0.0,13.213763929,2.0,29.3221411609,0.0,0.0,0.0,0.0,24.415865551,13.213763929,20.2286365375,0.0,0.0,0.0,0.0,0.0,0.0,47.8028675659,19.1489030751,20.2286365375,0.0,0.0,0.0,0.0,0.0,123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446410491791
